Name,Page,Importance_index,Book,IsChapter
Challenges Faced When Deploying LLMs,156,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Implementation,158,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Using the OpenAI API with Python,158,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Using the OpenAI API with Python,158,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Prerequisites,158,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Installation,159,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Initializing the Environment and Setting API Key,159,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Test the Environment,159,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Data Preparation: Loading PDF Data,160,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Embeddings and VectorDB Using LangChain and Chroma,160,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Utilizing OpenAI API,161,4,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Leveraging Azure OpenAI Service,163,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Conclusion,163,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Chapter 8: Diffusion Model and  Generative AI for Images,165,1,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",True
Variational Autoencoders (VAEs),166,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Generative Adversarial Networks (GANs),167,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Diffusion Models,168,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Types of Diffusion Models,170,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Architecture,172,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
The Technology Behind DALL-E 2,175,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Top Part: CLIP Training Process,177,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Bottom Part: Text-to-Image Generation Process,178,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
The Technology Behind Stable Diffusion,178,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Latent Diffusion Model (LDM),179,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Benefits and Significance,180,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
The Technology Behind Midjourney,180,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Generative Adversarial Networks (GANs),180,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Text-to-Image Synthesis with GANs,181,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Conditional GANs,181,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Training Process,181,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Loss Functions and Optimization,181,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Attention Mechanisms,182,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Data Augmentation and Preprocessing,182,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Benefits and Applications,182,3,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
"Comparison Between DALL-E 2, Stable Diffusion, and Midjourney",182,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Applications,184,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Conclusion,186,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Chapter 9: ChatGPT Use Cases,188,1,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",True
Business and Customer Service,188,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Content Creation and Marketing,190,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Software Development and Tech Support,192,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Data Entry and Analysis,194,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Healthcare and Medical Information,196,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Market Research and Analysis,198,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Creative Writing and Storytelling,200,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Education and Learning,202,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Legal and Compliance,203,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
HR and Recruitment,205,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Personal Assistant and Productivity,207,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Examples,209,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Conclusion,214,2,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Index,216,1,"Applied Generative AI for Beginners_ Practical Knowledge on Diffusion Models, ChatGPT, and Other LLMs-Apress (2023)",False
Cover,1,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Copyright,3,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Contributors,5,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Table of Contents,8,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Preface,16,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Chapter  1: What Is Generative AI?,24,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",True
Introducing generative AI,25,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What are generative models?,27,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Why now?,31,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Understanding LLMs,34,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What is a GPT?,36,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Other LLMs,39,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Major players,41,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
How do GPT models work?,43,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Pre-training,46,4,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Tokenization,47,4,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Scaling,48,4,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Conditioning,49,4,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
How to try out these models,50,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What are text-to-image models?,50,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What can AI do in other domains?,56,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Summary,57,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Questions,58,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Chapter  2: LangChain for LLM Apps,60,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",True
Going beyond stochastic parrots,61,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What are the limitations of LLMs?,61,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
How can we mitigate LLM limitations?,65,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What is an LLM app?,66,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What is LangChain?,69,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Exploring key components of LangChain,73,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What are chains?,73,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What are agents?,75,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What is memory?,77,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
What are tools?,78,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
How does LangChain work?,80,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Comparing LangChain with other frameworks,83,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Summary,84,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Questions,85,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Chapter  3: Getting Started with LangChain,88,1,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",True
How to set up the dependencies for this book,88,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
pip,90,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Poetry,91,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Conda,91,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Docker,91,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Exploring API model integrations,92,2,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
Fake LLM,95,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
OpenAI,96,3,"Ben Auffarth - Generative AI with LangChain_ Build large language model (LLM) apps with Python, ChatGPT and other LLMs-Packt (2023)",False
