Name,Importance_index,Page,IsChapter
BERT and NLP Tasks,2,161,False
BERT and the Transformer Architecture,2,164,False
BERT and Text Processing,2,164,False
BERT and Data Cleaning Tasks,2,166,False
Three BERT Embedding Layers,2,167,False
Creating a BERT Model,2,168,False
Training and Saving a BERT Model,2,170,False
The Inner Workings of BERT,2,170,False
Summary,2,173,False
Chapter 6 The BERT Family in Greater Depth,1,174,True
A Code Sample for Special BERT Tokens,2,174,False
BERT-Based Tokenizers,2,176,False
Sentiment Analysis with DistilBERT,2,179,False
BERT Encoding: Sequence of Steps,2,181,False
Sentence Similarity in BERT,2,184,False
Generating BERT Tokens (1),2,187,False
Generating BERT Tokens (2),2,189,False
The BERT Family,2,191,False
Working with RoBERTa,2,197,False
Italian and Japanese Language Translation,2,198,False
Multilingual Language Models,2,200,False
"Translation for 1,000 Languages",2,201,False
M-BERT,2,202,False
Comparing BERT-Based Models,2,204,False
Web-Based Tools for BERT,2,205,False
Topic Modeling with BERT,2,207,False
What is T5?,2,208,False
Working with PaLM,2,209,False
Summary,2,210,False
Chapter 7 Working with GPT-3 Introduction,1,212,True
The GPT Family: An Introduction,2,213,False
GPT-2 and Text Generation,2,221,False
What is GPT-3?,2,225,False
GPT-3 Models,2,229,False
What is the Goal of GPT-3?,2,231,False
What Can GPT-3 Do?,2,232,False
Limitations of GPT-3,2,234,False
GPT-3 Task Performance,2,235,False
How GPT-3 and BERT are Different,2,236,False
The GPT-3 Playground,2,237,False
Inference Parameters,2,241,False
Overview of Prompt Engineering,2,244,False
Details of Prompt Engineering,2,246,False
Few-Shot Learning and Fine-Tuning LLMs,2,249,False
Summary,2,252,False
Chapter 8 Working with GPT-3 in Greater Depth,1,254,True
Fine-Tuning and Reinforcement Learning (Optional),2,255,False
GPT-3 and Prompt Samples,2,260,False
Working with Python and OpenAI APIs,2,280,False
Text Completion in OpenAI,2,285,False
The Completion() API in OpenAI,2,287,False
Text Completion and Temperature,2,289,False
Text Classification with GPT-3,2,294,False
Sentiment Analysis with GPT-3,2,296,False
GPT-3 Applications,2,299,False
Open-Source Variants of GPT-3,2,302,False
Miscellaneous Topics,2,306,False
Summary,2,308,False
Chapter 9 ChatGPT and GPT-4,1,310,True
What is ChatGPT?,2,310,False
"Plugins, Code Interpreter, and Code Whisperer",2,315,False
Detecting Generated Text,2,318,False
Concerns about ChatGPT,2,319,False
Sample Queries and Responses from ChatGPT,2,321,False
ChatGPT and Medical Diagnosis,2,324,False
Alternatives to ChatGPT,2,324,False
Machine Learning and ChatGPT: Advanced Data Analytics,2,326,False
What is InstructGPT?,2,327,False
VizGPT and Data Visualization,2,328,False
What is GPT-4?,2,330,False
ChatGPT and GPT-4 Competitors,2,332,False
LlaMa-2,2,335,False
When Will GPT-5 Be Available?,2,337,False
Summary,2,338,False
Chapter 10 Visualization with Generative AI,1,340,True
Generative AI and Art and Copyrights,2,341,False
Generative AI and GANs,2,341,False
What is Diffusion?,2,343,False
CLIP (OpenAI),2,345,False
GLIDE (OpenAI),2,346,False
Text-to-Image Generation,2,347,False
Text-to-Image Models,2,352,False
The DALL-E Models,2,353,False
DALL-E 2,2,359,False
DALL-E Demos,2,362,False
Text-to-Video Generation,2,364,False
Text-to-Speech Generation,2,366,False
Summary,2,367,False
Index,1,368,False
Preface,1,8,False
Conventions Used in This Book,2,9,False
Using Code Examples,2,10,False
O’Reilly Online Learning,2,11,False
How to Contact Us,2,11,False
Acknowledgments,2,12,False
From Sandra,3,12,False
From Shubham,3,13,False
1. The Era of Large Language Models,1,15,True
Natural Language Processing: Under the Hood,2,16,False
Language Models: Bigger and Better,2,19,False
The Generative Pre-Trained Transformer: GPT-3,2,20,False
Generative Models,3,20,False
Pre-trained Models,3,20,False
Transformer Models,3,25,False
A Brief History of GPT-3,2,27,False
GPT-1,3,27,False
GPT-2,3,28,False
GPT-3,3,29,False
Accessing the OpenAI API,2,32,False
2. Using the OpenAI API,1,35,True
Navigating the OpenAI Playground,2,35,False
Prompt Engineering and Design,3,39,False
How the OpenAI API Works,2,43,False
Execution Engine,3,45,False
Response Length,3,45,False
Temperature and Top P,3,46,False
Frequency and Presence Penalties,3,49,False
Best Of,3,49,False
Stop Sequence,3,50,False
Inject Start Text and Inject Restart Text,3,51,False
Show Probabilities,3,51,False
Execution Engines,2,53,False
Davinci,3,53,False
Curie,3,54,False
Babbage,3,54,False
Ada,3,55,False
Instruct Series,3,55,False
Endpoints,2,57,False
List Engines,3,58,False
Retrieve Engine,3,58,False
Completions,3,58,False
Semantic Search,3,58,False
Files,3,59,False
Classification (Beta),3,60,False
Answers (Beta),3,60,False
Embeddings,3,61,False
Customizing GPT-3,2,62,False
Apps Powered by Customized GPT-3 Models,3,63,False
How to Customize GPT-3 for Your Application,3,64,False
Tokens,2,67,False
Pricing,2,70,False
GPT-3’s Performance on Conventional NLP Tasks,2,73,False
Text Classification,3,74,False
Named Entity Recognition,3,81,False
Text Summarization,3,82,False
Text Generation,3,86,False
Conclusion,2,90,False
3. Programming with GPT-3,1,91,True
Using the OpenAI API with Python,2,91,False
Using the OpenAI API with Go,2,94,False
Using the OpenAI API with Java,2,98,False
GPT-3 Sandbox Powered by Streamlit,2,100,False
Going Live with GPT-3-Powered Applications,2,104,False
Conclusion,2,104,False
4. GPT-3 as a Launchpad for Next-Generation Start-ups,1,105,True
Model-as-a-Service,2,105,False
The New Start-up Ecosystem: Case Studies,2,109,False
Creative Applications of GPT-3: Fable Studio,3,109,False
Data Analysis Applications of GPT-3: Viable,3,114,False
Chatbot Applications of GPT-3: Quickchat,3,117,False
Marketing Applications of GPT-3: Copysmith,3,120,False
Coding Applications of GPT-3: Stenography,3,122,False
An Investor’s Perspective on the GPT-3 Start-up Ecosystem,2,125,False
Conclusion,2,126,False
5. GPT-3 for Corporations,1,128,True
Case Study: GitHub Copilot,2,129,False
How It Works,3,130,False
Developing Copilot,3,132,False
No-Code/Low-Code: Simplifying Software Development?,3,133,False
Scaling with the API,3,134,False
What’s Next for GitHub Copilot?,3,136,False
Case Study: Algolia Answers,2,136,False
Evaluating NLP Options,3,137,False
Data Privacy,3,138,False
Cost,3,138,False
Speed and Latency,3,139,False
Lessons Learned,3,140,False
Case Study: Microsoft Azure OpenAI Service,2,141,False
A Partnership That Was Meant to Be,3,141,False
An Azure-Native OpenAI API,3,142,False
Resource Management,3,143,False
Security and Data Privacy,3,143,False
Model-as-a-Service at the Enterprise Level,3,145,False
Other Microsoft AI and ML Services,3,146,False
Advice for Enterprises,3,147,False
OpenAI or Azure OpenAI Service: Which Should You Use?,3,147,False
Conclusion,2,148,False
"6. Challenges, Controversies, and Shortcomings",1,149,True
The Challenge of AI Bias,2,150,False
Anti-Bias Countermeasures,3,152,False
Low-Quality Content and the Spread of Misinformation,2,156,False
The Environmental Impact of LLMs,2,166,False
Proceeding with Caution,2,168,False
Conclusion,2,169,False
7. Democratizing Access to AI,1,171,True
No Code? No Problem!,2,171,False
Access and Model-as-a-Service,2,175,False
Conclusion,2,176,False
Index,1,177,False
About the Authors,1,201,False
"Cover",1,1,False
Copyright,1,3,False
Credits,1,4,False
Foreword,1,6,False
About the Author,1,7,False
About the Reviewers,1,8,False
www.PacktPub.com,1,10,False
Table of Contents,1,12,False
Preface,1,18,False
"Chapter 1: Giving Computers the Ability to Learn from Data",1,26,True
Building intelligent machines to transform data into knowledge,2,27,False
"The three different types of 
machine learning",2,27,False
Making predictions about the future with supervised learning,3,28,False
Classification for predicting class labels,4,28,False
Regression for predicting continuous outcomes,4,29,False
Solving interactive problems with reinforcement learning,3,31,False
Discovering hidden structures with unsupervised learning,3,31,False
Finding subgroups with clustering,4,32,False
Dimensionality reduction for data compression,4,32,False
An introduction to the basic terminology and notations,2,33,False
A roadmap for building machine learning systems,2,35,False
Preprocessing – getting data into shape,3,36,False
Training and selecting a predictive model,3,37,False
Evaluating models and predicting unseen data instances,3,38,False
Using Python for machine learning,2,38,False
Installing Python packages,3,38,False
Summary,2,40,False
"Chapter 2: Training Machine Learning Algorithms for Classification",1,42,True
Artificial neurons – a brief glimpse into the early history of machine learning,2,43,False
Implementing a perceptron learning algorithm in Python,2,49,False
Training a perceptron model on the Iris dataset,3,52,False
Adaptive linear neurons and the convergence of learning,2,58,False
Minimizing cost functions with gradient descent,3,59,False
"Implementing an Adaptive Linear Neuron in Python",3,61,False
Large scale machine learning and stochastic gradient descent,3,67,False
Summary,2,72,False
"Chapter 3: A Tour of Machine Learning Classifiers Using Scikit-learn ",1,74,True
Choosing a classification algorithm,2,74,False
First steps with scikit-learn,2,75,False
Training a perceptron via scikit-learn,3,75,False
Modeling class probabilities via logistic regression,2,81,False
Logistic regression intuition and conditional probabilities,3,81,False
Learning the weights of the logistic cost function,3,84,False
Training a logistic regression model with scikit-learn,3,87,False
Tackling overfitting via regularization,3,90,False
Maximum margin classification with support vector machines,2,94,False
Maximum margin intuition,3,95,False
Dealing with the nonlinearly separable case using slack variables,3,96,False
Alternative implementations in scikit-learn,3,99,False
Solving nonlinear problems using a kernel SVM,2,100,False
Using the kernel trick to find separating hyperplanes in higher dimensional space,3,102,False
Decision tree learning,2,105,False
Maximizing information gain – getting the most bang for the buck,3,107,False
Building a decision tree,3,113,False
Combining weak to strong learners via random forests,3,115,False
K-nearest neighbors – a lazy learning algorithm,2,117,False
Summary,2,121,False
"Chapter 4: Building Good Training Sets – Data Preprocessing",1,124,True
Dealing with missing data,2,124,False
Eliminating samples or features with missing values,3,126,False
Imputing missing values,3,127,False
Understanding the scikit-learn estimator API,3,127,False
Handling categorical data,2,129,False
Mapping ordinal features,3,129,False
Encoding class labels,3,130,False
Performing one-hot encoding on nominal features,3,131,False
Partitioning a dataset in training and test sets,2,133,False
Bringing features onto the same scale,2,135,False
Selecting meaningful features,2,137,False
Sparse solutions with L1 regularization,3,137,False
Sequential feature selection algorithms,3,143,False
"Assessing feature importance with random forests",2,149,False
Summary,2,151,False
"Chapter 5: Compressing Data via Dimensionality Reduction",1,152,True
Unsupervised dimensionality reduction via principal component analysis,2,153,False
Total and explained variance,3,155,False
Feature transformation,3,158,False
Principal component analysis in scikit-learn,3,160,False
Supervised data compression via linear discriminant analysis,2,163,False
Computing the scatter matrices,3,165,False
Selecting linear discriminants for the new feature subspace,3,168,False
Projecting samples onto the new feature space,3,170,False
LDA via scikit-learn,3,171,False
Using kernel principal component analysis for nonlinear mappings,2,173,False
Kernel functions and the kernel trick,3,173,False
Implementing a kernel principal component analysis in Python,3,179,False
"Example 1 – separating half-moon shapes",4,180,False
"Example 2 – separating concentric circles",4,184,False
Projecting new data points,3,187,False
"Kernel principal component analysis in 
scikit-learn",3,191,False
Summary,2,192,False
"Chapter 6: Learning Best Practices for Model Evaluation and Hyperparameter Tuning",1,194,True
Streamlining workflows with pipelines,2,194,False
Loading the Breast Cancer Wisconsin dataset,3,195,False
Combining transformers and estimators in a pipeline,3,196,False
Using k-fold cross-validation to assess model performance,2,198,False
The holdout method,3,198,False
K-fold cross-validation,3,200,False
Debugging algorithms with learning and validation curves,2,204,False
Diagnosing bias and variance problems with learning curves,3,205,False
Addressing overfitting and underfitting with validation curves,3,208,False
